Wall time,Step,Value
1756191409.2833836,56500,0.8397418260574341
1756191537.5423455,56600,0.9169517159461975
1756191666.616581,56700,0.8590590357780457
1756191810.2961333,56800,0.827273964881897
1756191936.847823,56900,0.9610041975975037
1756192065.7673461,57000,0.8392781019210815
1756192207.4085906,57100,0.8686750531196594
1756192337.6257749,57200,0.9041396975517273
1756192474.8573232,57300,0.7033740282058716
1756192605.2656612,57400,0.9610832929611206
1756192735.5537612,57500,0.8653087615966797
1756192867.0435,57600,0.8833494782447815
1756192995.011821,57700,0.9089093208312988
1756193160.115977,57800,0.8937302827835083
1756193289.1723614,57900,0.825424075126648
1756193422.216113,58000,0.8890000581741333
1756193546.6692905,58100,0.766575813293457
1756193673.2853131,58200,0.7889407873153687
1756193806.5236933,58300,0.855172336101532
1756193945.4937797,58400,0.7816216945648193
1756194082.4651294,58500,0.9135547876358032
1756194224.9951525,58600,0.8488386273384094
1756194351.2621639,58700,0.7820971608161926
1756194483.3313484,58800,0.7524147629737854
1756194613.079987,58900,0.8540095090866089
1756194740.8250978,59000,0.8553593158721924
1756194897.4837952,59100,0.9074892401695251
1756195022.2123406,59200,0.795172929763794
1756195152.651719,59300,0.7755645513534546
1756195279.9250026,59400,0.7947006821632385
1756195412.8332317,59500,0.8510424494743347
1756195546.1576302,59600,0.9444203972816467
1756195683.1341493,59700,0.7560245394706726
1756195815.6416752,59800,0.8023074865341187
1756195944.6121106,59900,0.7805709838867188
1756196084.9091756,60000,0.8768378496170044
1756196215.8785589,60100,0.8982537388801575
1756196349.4941258,60200,0.8330256342887878
1756196481.563594,60300,0.8085682392120361
1756196625.8140163,60400,0.7959454655647278
1756196769.8288355,60500,0.6992824077606201
1756196907.9923768,60600,0.8226276636123657
1756197042.328091,60700,0.816474199295044
1756197175.528623,60800,0.7902790904045105
1756197305.378149,60900,0.7767221927642822
1756197466.9196148,61000,0.8148329257965088
1756197601.021634,61100,0.8442198038101196
1756197729.9779809,61200,0.8174628019332886
1756197865.610391,61300,0.8042640089988708
1756197998.6034153,61400,0.7949047684669495
1756198129.688768,61500,0.782391369342804
1756198265.7280579,61600,0.8161488175392151
1756198403.6602514,61700,0.7731230854988098
1756198541.0354688,61800,0.7927558422088623
1756198666.2585254,61900,0.8272712230682373
1756198804.032119,62000,0.8374171853065491
1756198942.7198339,62100,0.7537605166435242
1756199068.5423815,62200,0.8511855006217957
1756199208.3404644,62300,0.7734727263450623
1756199341.008052,62400,0.8248013257980347
1756199476.3267705,62500,0.752515435218811
1756199608.136481,62600,0.7661933898925781
1756199750.1952894,62700,1.561835527420044
1756199878.6230545,62800,0.6998545527458191
1756200021.1231632,62900,0.8369323015213013
1756200163.0068924,63000,0.8191414475440979
1756200294.0489397,63100,0.7502631545066833
1756200420.492749,63200,0.7889794707298279
1756200567.5248778,63300,0.7980692386627197
1756200701.8049507,63400,0.7942517399787903
1756200840.114543,63500,0.7742691040039062
1756200992.213999,63600,0.8149808645248413
1756201133.6061606,63700,0.8296560049057007
1756201270.778936,63800,0.7447308301925659
1756201418.4872751,63900,0.7901511192321777
1756201559.6461987,64000,0.8279450535774231
1756201716.9304042,64100,0.740990936756134
1756201873.0752218,64200,0.7307046055793762
1756202005.2204854,64300,0.8273394107818604
1756202163.0909212,64400,0.7411951422691345
1756202301.943833,64500,0.8107506036758423
1756202440.5593112,64600,0.8153679370880127
1756202575.140298,64700,0.7458795309066772
1756202724.351329,64800,0.7230095863342285
1756202860.2774909,64900,0.7129651308059692
1756203015.296847,65000,0.7799487113952637
1756203163.3479779,65100,0.8094390630722046
1756203294.3518414,65200,0.8011761903762817
1756203438.136649,65300,0.7395192384719849
1756203607.7103574,65400,0.7447213530540466
1756203743.591941,65500,0.7514955997467041
1756203889.5146525,65600,0.7151386141777039
1756204048.682941,65700,0.8329446911811829
1756204184.5878675,65800,0.7841977477073669
1756204326.6367188,65900,0.7327427268028259
1756204497.0142555,66000,0.8405929803848267
1756204633.562263,66100,0.7725911736488342
1756204782.3041332,66200,0.7968185544013977
1756204926.5452847,66300,0.810746967792511
1756205055.638869,66400,0.7910143136978149
1756205215.722733,66500,0.7826424241065979
1756205393.1527014,66600,0.7615898251533508
1756205527.1070292,66700,0.7397805452346802
1756205705.5694497,66800,0.8665583729743958
1756205915.9180627,66900,0.844914436340332
1756206054.5338862,67000,0.7168279886245728
1756206271.7073298,67100,0.8264601230621338
1756206411.2131753,67200,0.8128142952919006
1756206559.936041,67300,0.7414987087249756
1756206724.4957724,67400,0.7241443395614624
1756206855.0881064,67500,0.7815186381340027
1756207026.5170074,67600,0.7554563283920288
1756207199.132559,67700,0.7629851698875427
1756207411.3462775,67800,0.7961596250534058
1756207583.6892936,67900,0.7269262075424194
1756207732.52178,68000,0.7827037572860718
1756207911.8925922,68100,0.7337615489959717
1756208081.187368,68200,0.8157195448875427
1756208281.223813,68300,0.7594088912010193
1756208492.3573606,68400,0.7723315954208374
1756208628.951853,68500,1.2238154411315918
1756208808.7628708,68600,0.7689858078956604
1756208947.750801,68700,0.7688645720481873
1756209110.5764644,68800,0.8022332787513733
1756209265.2642288,68900,0.7644815444946289
1756209417.8283508,69000,0.767221212387085
1756209583.2738175,69100,0.7235352396965027
1756209813.3657887,69200,0.7850987315177917
1756209969.0816038,69300,0.8062649965286255
1756210270.6522145,69400,0.7443822622299194
1756210590.8106272,69500,0.7950546741485596
1756210783.561096,69600,0.7762513756752014
1756210966.438304,69700,0.7564900517463684
1756211156.386698,69800,0.6799662113189697
1756211292.4057317,69900,0.837142288684845
1756211498.0166464,70000,0.7413862943649292
1756211710.925245,70100,0.8612492680549622
1756211868.8098626,70200,0.7506939172744751
1756212020.3143408,70300,0.8005704879760742
1756212176.0837297,70400,0.7443578839302063
1756212506.0992148,70500,1.4446717500686646
1756212665.1658487,70600,0.6808592081069946
1756212828.5568612,70700,0.7193353772163391
1756213026.1204877,70800,0.7109589576721191
1756213187.6754885,70900,0.771898090839386
1756213333.3127465,71000,0.7104953527450562
1756213488.9966693,71100,0.7278420925140381
1756213647.925878,71200,0.7392029166221619
1756213792.1377096,71300,0.7414562702178955
1756213977.363853,71400,0.7023168206214905
1756214133.069368,71500,0.6878947019577026
1756214293.0061579,71600,0.78603196144104
1756214454.5282886,71700,0.7506865859031677
1756214600.103032,71800,0.7418286800384521
1756214738.8523917,71900,0.7560685276985168
1756214915.115804,72000,0.7670318484306335
1756215073.681879,72100,0.7364485263824463
1756215240.2588553,72200,0.7373586893081665
1756215380.8435464,72300,0.7744925618171692
1756215511.712629,72400,0.716917872428894
1756215668.4284737,72500,0.7480489611625671
1756215831.419883,72600,0.7639470100402832
1756216039.8898664,72700,0.7544118165969849
1756216217.5751834,72800,0.7504361867904663
1756216371.6416297,72900,0.7831292152404785
1756216547.143201,73000,0.7531657218933105
1756216761.916337,73100,0.7354886531829834
1756216922.903557,73200,0.7887939214706421
1756217066.4741066,73300,0.7293705344200134
1756217231.3826213,73400,0.7078222632408142
1756217392.26148,73500,0.6904058456420898
1756217551.0870585,73600,0.7109600305557251
1756217758.4221182,73700,0.7126040458679199
1756217925.1816607,73800,0.746537983417511
1756218077.1240952,73900,0.7921821475028992
1756218225.7223017,74000,0.8023428320884705
1756218400.2922904,74100,0.7580537796020508
1756218598.5060742,74200,0.8818129301071167
1756218745.438946,74300,0.759709358215332
1756218960.0395107,74400,0.6603997945785522
1756219108.9305227,74500,0.7063674926757812
1756219256.4986475,74600,0.7457363605499268
1756219404.522638,74700,0.8024874925613403
1756219554.7020664,74800,0.7695686221122742
1756219707.3017905,74900,0.7369207739830017
1756219850.8594923,75000,0.7487950921058655
1756220032.1438916,75100,0.7550081610679626
1756220184.892907,75200,0.7474356889724731
1756220358.4293616,75300,0.7717483639717102
1756220507.5536685,75400,0.7125058770179749
1756220643.7110376,75500,0.8344310522079468
1756220809.0738194,75600,0.781889796257019
1756220953.4626212,75700,0.7318414449691772
1756221206.2226539,75800,0.7873407602310181
1756221363.0903893,75900,0.7813880443572998
1756221525.332771,76000,0.7628401517868042
1756221679.2482526,76100,0.7843472361564636
1756221836.639955,76200,0.7017490267753601
1756221968.3483508,76300,0.75346839427948
1756222153.2984414,76400,0.8165534734725952
1756222296.7321105,76500,0.7404289245605469
1756222467.6472821,76600,0.7677091360092163
1756222614.5086644,76700,0.6567055583000183
1756222780.3545525,76800,0.7555921077728271
1756222942.2983377,76900,0.7137829065322876
1756223137.3329098,77000,0.7755829095840454
1756223284.3135805,77100,0.664603590965271
1756223453.7144809,77200,0.7362273335456848
1756223608.1400902,77300,0.7694723606109619
1756223747.460826,77400,0.693760871887207
1756223904.3647912,77500,0.8105863332748413
1756224074.050739,77600,0.7269772887229919
1756224215.0036054,77700,0.7452600598335266
1756224375.62639,77800,0.8282229900360107
1756224521.4813137,77900,0.6414499282836914
1756224686.69851,78000,0.8364250063896179
1756224860.677393,78100,0.7616275548934937
1756225025.190587,78200,0.6901220679283142
1756225171.797035,78300,0.688148558139801
1756225306.5843198,78400,0.7918208837509155
1756225447.6753798,78500,0.7299355268478394
1756225586.245955,78600,0.7438148260116577
1756225731.9199755,78700,0.7187240123748779
1756225890.7888553,78800,0.7118644118309021
1756226051.0507832,78900,0.6768448352813721
1756226206.4201925,79000,0.706920862197876
1756226363.3347774,79100,0.7109628319740295
1756226503.5026107,79200,0.7519670128822327
1756226685.3815904,79300,0.7058342099189758
1756226830.5859199,79400,0.7784548997879028
1756227008.010535,79500,0.7196929454803467
1756227157.2915015,79600,0.7443565726280212
1756227293.2218747,79700,0.7539053559303284
1756227432.0571175,79800,0.7003386616706848
1756227595.9934425,79900,0.7299191951751709
1756227763.0951266,80000,0.6990869045257568
1756227902.1178334,80100,0.8120865821838379
1756228049.730661,80200,0.7168811559677124
1756228185.3385475,80300,0.7186994552612305
1756228347.3239698,80400,0.7549563050270081
1756228524.0664895,80500,0.7628576159477234
1756228669.3669872,80600,0.7645905613899231
1756228816.768214,80700,0.8403951525688171
1756228958.6114523,80800,0.7290763258934021
1756229090.299659,80900,0.7335290312767029
1756229282.7735703,81000,0.729711651802063
1756229435.5220678,81100,0.7322236895561218
1756229588.2318423,81200,0.6723806262016296
1756229791.7051773,81300,0.7222284078598022
1756229949.1718068,81400,0.7931545972824097
1756230108.5438213,81500,0.7737586498260498
1756230270.9379227,81600,0.7613479495048523
1756230429.523934,81700,0.7799033522605896
1756230588.3092735,81800,0.6851183772087097
1756230771.8366766,81900,0.7326079607009888
1756230922.5179052,82000,0.7551907300949097
1756231065.2025845,82100,0.7209907174110413
1756231216.2600203,82200,0.6882069706916809
1756231358.2029421,82300,0.758736789226532
1756231487.3371649,82400,0.6400735378265381
1756231614.9387023,82500,0.7462979555130005
1756231744.6680884,82600,0.712231457233429
1756231882.069661,82700,0.7399338483810425
1756232003.2748399,82800,0.6630586981773376
1756232130.9554908,82900,0.6685920357704163
1756232252.1814895,83000,0.6744260787963867
1756232385.0071104,83100,0.6988873481750488
1756232507.7567635,83200,0.7079509496688843
1756232643.485695,83300,0.6995099782943726
1756232772.060781,83400,1.495737075805664
1756232895.8309143,83500,0.6359946131706238
1756233029.6451578,83600,0.6208062171936035
1756233155.6499813,83700,0.6188845634460449
1756233283.0914078,83800,0.6306483149528503
1756233408.6843603,83900,0.6783678531646729
1756233535.9463067,84000,0.6765297651290894
1756233657.5868325,84100,0.6695852279663086
1756233785.1480992,84200,0.6702337861061096
1756233906.317041,84300,0.6656847596168518
1756234033.040541,84400,0.6442207098007202
1756234180.2828708,84500,0.7204633951187134
1756234331.3339458,84600,0.6523964405059814
1756234463.4230044,84700,0.7158671021461487
1756234591.4409611,84800,0.6918222904205322
1756234732.8150322,84900,0.6320362091064453
1756234884.7540839,85000,0.746189534664154
