Wall time,Step,Value
1756312101.5874221,40000,4.961564064025879
1756312642.593824,40100,1.591262936592102
1756313092.5950212,40200,1.435592532157898
1756313547.105182,40300,1.2893668413162231
1756313982.596944,40400,1.394212007522583
1756314438.8539371,40500,1.4360857009887695
1756314875.9372892,40600,1.1609665155410767
1756315279.78021,40700,1.1702111959457397
1756315491.3301716,40800,1.1288386583328247
1756315629.747468,40900,1.208550214767456
1756315760.3158555,41000,1.947655200958252
1756315900.6729283,41100,1.1154356002807617
1756316085.6108031,41200,0.9512878060340881
1756316224.1186168,41300,1.0351589918136597
1756316350.7336583,41400,0.9523971080780029
1756316472.3150902,41500,1.048433780670166
1756316590.8379116,41600,1.0173473358154297
1756316718.5552926,41700,0.916296124458313
1756316840.946414,41800,0.9146525859832764
1756316967.1739192,41900,1.0016194581985474
1756317088.1487896,42000,0.9692820310592651
1756317212.2120216,42100,0.8716734051704407
1756317348.182364,42200,0.9162058234214783
1756317476.1581545,42300,0.9353835582733154
1756317616.2261102,42400,0.9207596778869629
1756317741.5722702,42500,0.9459435939788818
1756317866.8785095,42600,0.9540725946426392
1756318009.6587014,42700,0.9390509128570557
1756318146.469668,42800,0.9146007299423218
1756318268.7535608,42900,0.9045285582542419
1756318403.3656025,43000,0.9267711639404297
1756318524.7604048,43100,0.889910876750946
1756318680.258037,43200,0.8524087071418762
1756318852.48719,43300,0.9453943371772766
1756318977.1353705,43400,0.9611579179763794
1756319099.5247753,43500,0.9739686846733093
1756319250.6601357,43600,0.9667261242866516
1756319380.720135,43700,0.9373541474342346
1756319517.209371,43800,0.8281403183937073
1756319641.482103,43900,0.9588026404380798
1756319771.7634845,44000,0.9051172733306885
1756319900.7148948,44100,0.8292370438575745
1756320029.8913035,44200,0.9340762495994568
1756320152.7006257,44300,0.8750434517860413
1756320278.6518266,44400,0.8842397928237915
1756320398.6677456,44500,0.7181152105331421
1756320523.1697695,44600,0.9526309967041016
1756320699.0630708,44700,0.9229887127876282
1756320851.2451937,44800,0.763211190700531
1756320969.7516468,44900,0.8370386362075806
1756321096.6046991,45000,0.8608861565589905
1756321231.730864,45100,0.861555814743042
1756321371.246786,45200,1.0107734203338623
1756321506.9231262,45300,0.8916327357292175
1756321628.5727456,45400,0.8666548132896423
1756321750.8964107,45500,0.7510634064674377
1756321887.1412897,45600,0.9291733503341675
1756322006.6815796,45700,0.8405146598815918
1756322123.1702707,45800,0.782903790473938
1756322264.3230133,45900,0.9366104602813721
1756322404.92718,46000,0.8647748231887817
1756322526.491878,46100,0.9226474761962891
1756322657.3568108,46200,0.8949178457260132
1756322843.3245378,46300,0.8599624633789062
1756323015.3201954,46400,0.7744351625442505
1756323213.6292362,46500,0.9346575736999512
1756323420.9408226,46600,0.8318227529525757
1756323591.00139,46700,0.8370732665061951
1756323770.1039133,46800,0.7830610275268555
1756323957.9947205,46900,0.8213748931884766
1756324169.961357,47000,0.8309903144836426
1756324347.6130009,47100,0.7880231738090515
1756324544.0199258,47200,0.9170092344284058
1756324716.9504895,47300,0.7806457281112671
1756324916.9777825,47400,0.8268871307373047
1756325126.2758718,47500,0.7478436827659607
1756325343.5954998,47600,0.7606953382492065
1756325513.5871427,47700,0.7510097622871399
1756325680.5753675,47800,0.7418175339698792
1756325861.1951554,47900,0.7925471663475037
1756326029.1068482,48000,0.7372508645057678
1756326215.2662544,48100,0.7001292705535889
1756326385.9493313,48200,0.7320994734764099
1756326558.6178262,48300,0.7702571749687195
1756326756.8256915,48400,0.8730158805847168
1756326936.1192725,48500,0.7224368453025818
1756327148.4923644,48600,0.7873773574829102
1756327321.6762214,48700,0.7533459663391113
1756327518.6090312,48800,0.7193031311035156
1756327698.2637255,48900,0.7867958545684814
1756327873.4835098,49000,1.6124703884124756
1756328049.8280706,49100,0.7679244875907898
1756328215.3980095,49200,0.7491459846496582
1756328398.8105197,49300,0.6856310963630676
1756328588.9628348,49400,0.7398305535316467
1756328749.4552686,49500,0.6700659990310669
1756328947.44786,49600,0.7933425307273865
1756329125.5087862,49700,0.7392340898513794
1756329329.5956552,49800,0.8521323204040527
1756329521.661112,49900,0.7107706069946289
1756329711.042399,50000,0.6949535608291626
1756329890.383189,50100,0.7602837681770325
1756330109.6610708,50200,0.7826218008995056
1756330315.7772474,50300,0.771203339099884
1756330499.585323,50400,0.7488303184509277
1756330659.9442606,50500,0.7068232297897339
1756330813.4539778,50600,0.7192736864089966
1756330986.185189,50700,0.8829903602600098
1756331176.9161038,50800,0.7538672685623169
1756331363.8146815,50900,0.6856421232223511
1756331530.3225372,51000,0.7167607545852661
1756331714.1890216,51100,0.6534451842308044
1756331915.9099383,51200,0.7462204098701477
1756332122.508119,51300,0.7457430362701416
1756332330.5622492,51400,0.6072819232940674
1756332538.4550574,51500,0.7652504444122314
1756332698.5055683,51600,0.654737651348114
1756332858.4030032,51700,0.7299327254295349
