Wall time,Step,Value
1756312177.885584,40000,5.225898742675781
1756312730.455856,40100,1.6287100315093994
1756313185.5307615,40200,1.737403392791748
1756313640.1811287,40300,1.7810816764831543
1756314134.588325,40400,1.7578847408294678
1756314552.8409092,40500,1.7962114810943604
1756314712.9968853,40600,1.7936829328536987
1756314848.3232338,40700,1.665894865989685
1756314989.3621762,40800,1.3971991539001465
1756315135.1616216,40900,1.6882336139678955
1756315294.7127175,41000,1.598649024963379
1756315456.448395,41100,1.6198838949203491
1756315595.5836082,41200,1.6502480506896973
1756315733.4180908,41300,1.4125205278396606
1756315876.1349075,41400,1.3082555532455444
1756316040.1733732,41500,1.5052490234375
1756316181.3292756,41600,1.3901147842407227
1756316322.36011,41700,1.6293776035308838
1756316461.8698585,41800,1.4755388498306274
1756316597.3677208,41900,1.4809614419937134
1756316736.506472,42000,1.5829728841781616
1756316871.725866,42100,1.4012072086334229
1756317004.3828306,42200,1.4693827629089355
1756317138.551135,42300,1.4432806968688965
1756317280.471156,42400,1.3333228826522827
1756317426.6426945,42500,1.3843445777893066
1756317576.4121697,42600,1.4945809841156006
1756317711.4427316,42700,1.2996089458465576
1756317860.1831517,42800,1.5588277578353882
1756318006.0928128,42900,1.3435207605361938
1756318174.961046,43000,1.4614943265914917
1756318319.3063176,43100,1.2000006437301636
1756318453.2391398,43200,1.355939507484436
1756318603.4529235,43300,1.4012036323547363
1756318779.5019774,43400,1.2404078245162964
1756318943.984208,43500,2.5812506675720215
1756319085.349394,43600,1.5466632843017578
1756319225.9374218,43700,1.3638720512390137
1756319387.8144019,43800,1.4278992414474487
1756319539.649481,43900,1.5473846197128296
1756319682.7293727,44000,1.421151876449585
1756319830.1242726,44100,1.465515375137329
1756319976.1054661,44200,1.4546277523040771
1756320125.5851429,44300,1.1451513767242432
1756320263.3322055,44400,1.352807641029358
1756320403.4365902,44500,1.46479332447052
1756320554.697899,44600,1.3659850358963013
1756320709.6861706,44700,1.4272758960723877
1756320903.4633374,44800,1.5364048480987549
1756321045.1242154,44900,1.3612377643585205
1756321185.6595027,45000,1.4208853244781494
1756321326.1227968,45100,1.4089107513427734
1756321467.8508425,45200,1.3682353496551514
1756321615.7988594,45300,1.1321990489959717
1756321756.595714,45400,1.3856264352798462
1756321908.3367648,45500,1.3303216695785522
1756322044.1445992,45600,1.171737551689148
1756322180.6818466,45700,1.3400161266326904
1756322345.8607876,45800,1.6972682476043701
1756322495.133502,45900,1.6625714302062988
1756322659.262429,46000,1.622484564781189
1756322867.9312632,46100,1.2831238508224487
1756323075.4314196,46200,1.2880624532699585
1756323276.6077812,46300,1.1517740488052368
1756323514.2790844,46400,1.05705988407135
1756323732.7869308,46500,1.1483538150787354
1756323929.0143907,46600,1.0146311521530151
1756324143.653765,46700,1.0918998718261719
1756324372.7926705,46800,1.0715439319610596
1756324588.398787,46900,1.0126252174377441
1756324787.2636344,47000,1.0841588973999023
1756325031.3036294,47100,1.0187647342681885
1756325273.1045632,47200,1.0035583972930908
